id	filename	md5	size	state
9510a555-586e-470f-855d-79a7e687cc44	9510a555-586e-470f-855d-79a7e687cc44/467027c9-4691-4da8-aca0-55410f41c4e0.wxs.aliquot_ensemble_masked.maf.gz	1f12792e2c4ad4242aeb6d31660f3ea7	18985	validated
bc70453f-1898-4235-95d2-bb163a09d767	bc70453f-1898-4235-95d2-bb163a09d767/150f8a17-f186-4f5f-8368-824ff22f2ebd.wxs.aliquot_ensemble_masked.maf.gz	cbf9f4bf13dc51b97ddbbd36f1deb397	81757	validated
68212b71-6b6f-4825-91f5-80ee54a7f679	68212b71-6b6f-4825-91f5-80ee54a7f679/674ea8d3-9ab3-4f82-99e3-3fe2481e756c.wxs.aliquot_ensemble_masked.maf.gz	68db04b0e58c34387e176df06edde45a	231788	validated
df6156a5-6f74-4dce-8f2e-8f98550c6b6c	df6156a5-6f74-4dce-8f2e-8f98550c6b6c/90ea3402-5438-48d7-8195-7207a5b4ab98.wxs.aliquot_ensemble_masked.maf.gz	3f3cc9c255d2048f1f1c17628f7a270c	149801	validated
374e13e1-98a8-4b65-94da-0d78ae51df5a	374e13e1-98a8-4b65-94da-0d78ae51df5a/14826ad4-fe64-4f31-bb3e-8e2d57ad7f5f.wxs.aliquot_ensemble_masked.maf.gz	64f7830d48cf22f8849e962b7f518ee5	245502	validated
182fab72-ac82-424f-86d6-200179dc5564	182fab72-ac82-424f-86d6-200179dc5564/47c43e45-c3b5-458b-9b39-a2e99a058199.wxs.aliquot_ensemble_masked.maf.gz	7e09b84f067c926b7b920eb83dc1ad15	392294	validated
0d970f54-4b95-42c1-8349-2b48e74840df	0d970f54-4b95-42c1-8349-2b48e74840df/8a271f82-7006-4b6e-bc5e-8eb8138d7cd3.wxs.aliquot_ensemble_masked.maf.gz	747684a513b51c8be90c5013d3b78cc7	17628	validated
81d92351-c619-4585-9281-de33eaaabba4	81d92351-c619-4585-9281-de33eaaabba4/98d020b1-0467-4131-a3cc-64d288d0e9e7.rna_seq.augmented_star_gene_counts.tsv	6517fb7e1116fc25434382dddce15503	4219786	validated
b80e27d4-4762-4290-b8d4-cf232350bd2e	b80e27d4-4762-4290-b8d4-cf232350bd2e/dd1eddb2-1c8f-4645-9938-59f251836806.wxs.aliquot_ensemble_masked.maf.gz	c3e9f8883747859b77d8d46fc56ce6ae	118211	validated
9b3d7404-46e3-4966-a5ce-7578ffbd6e22	9b3d7404-46e3-4966-a5ce-7578ffbd6e22/1f57797f-0688-4767-8e44-3195c340f48c.wxs.aliquot_ensemble_masked.maf.gz	5d6766ed17848dd98f6887242cce71ee	230429	validated
dd5b1acd-5149-4251-829d-111dbcbc1111	dd5b1acd-5149-4251-829d-111dbcbc1111/683228c7-dcd6-430f-88f5-a1afeacb5ffe.wxs.aliquot_ensemble_masked.maf.gz	7292a2c9d4ac58c56bfddaa42e3aabdc	155466	validated
5bd51e0a-3c35-4343-88fd-e481ec420ded	5bd51e0a-3c35-4343-88fd-e481ec420ded/9c40ab9e-1aea-4e58-a3de-c656409e96f0.wxs.aliquot_ensemble_masked.maf.gz	4cbeef6395c5d9c09f1a43528606af87	3735	validated
aabe0340-0c7d-46ca-9a14-70b80e767002	aabe0340-0c7d-46ca-9a14-70b80e767002/f73645ec-c107-452c-877d-410d70abb203.wxs.aliquot_ensemble_masked.maf.gz	e251db518031d57560cb3cccc375700c	217582	validated
cf79a7ae-62aa-495c-8b2d-befd3b88cd20	cf79a7ae-62aa-495c-8b2d-befd3b88cd20/95e69daf-2637-4494-a39e-a554a51aba69.wxs.aliquot_ensemble_masked.maf.gz	ed23e264a958d65eb220b8ca2129573d	21110	validated
7e89e242-69ef-4c82-8069-460a36bed8e1	7e89e242-69ef-4c82-8069-460a36bed8e1/23472ce9-116c-46b6-812c-5fdf93d253e4.wxs.aliquot_ensemble_masked.maf.gz	e2ed67ceef232403915295bcc242370b	133345	validated
4d69eb0c-4110-48f6-a540-0a14a1fab3c1	4d69eb0c-4110-48f6-a540-0a14a1fab3c1/851a3caf-f287-4d2b-b61b-c03e6c0358c4.wxs.aliquot_ensemble_masked.maf.gz	2c59a0aa4600be4a1197f7101a46b099	20228	validated
c77feefa-358b-4a23-abeb-91d3f743f19f	c77feefa-358b-4a23-abeb-91d3f743f19f/8726c740-3208-42f5-82b8-fa292a1f2846.wxs.aliquot_ensemble_masked.maf.gz	b94530d331a05f88ec4d3c295d08171b	52909	validated
800af215-08e1-4911-9976-5c50cadbffa5	800af215-08e1-4911-9976-5c50cadbffa5/f43001d4-b3f7-4cc3-a6f3-ccc7684096d8.wxs.aliquot_ensemble_masked.maf.gz	1de5e9c2a86852cfdf51e3514b656c96	33133	validated
010ba621-7ec1-452e-9115-b7ec5f9b37d2	010ba621-7ec1-452e-9115-b7ec5f9b37d2/45f13e24-9fba-4f78-a0ce-7da6b2b852f6.wxs.aliquot_ensemble_masked.maf.gz	de1ba1b2da4c87fbf68ada80418356ac	49168	validated
327fe3d9-a1ba-413e-b37c-b07fc3ca2382	327fe3d9-a1ba-413e-b37c-b07fc3ca2382/baa26760-7f80-4254-bb9d-ce5b8a3e320f.wxs.aliquot_ensemble_masked.maf.gz	dd15c3a46843c22b0797aa33d7a311e7	268178	validated
e3ceae3d-740d-429c-9627-6d6a6ec77947	e3ceae3d-740d-429c-9627-6d6a6ec77947/00c2e7e1-5cac-4ff6-84ac-68d01caf2bd3.wxs.aliquot_ensemble_masked.maf.gz	b9bc7984fdebc3be0437468466e4af94	188082	validated
b3778951-657a-4b5b-8820-f115c0969dc3	b3778951-657a-4b5b-8820-f115c0969dc3/33ffac91-52e1-468f-a5e2-d1e17d206147.wxs.aliquot_ensemble_masked.maf.gz	3912ab2317b38ac8b0ad1aca8d20a9ca	108317	validated
e1a1d03d-5947-4489-81a5-ac3ddfc18fe0	e1a1d03d-5947-4489-81a5-ac3ddfc18fe0/4f60cd9d-87fc-421e-aa75-7effba2fadef.wxs.aliquot_ensemble_masked.maf.gz	81f3752ebb86293933ee250dba53c77a	104523	validated
b9ac77d6-9a1b-443d-8ef5-e8ef2e3008dd	b9ac77d6-9a1b-443d-8ef5-e8ef2e3008dd/6f6bf240-1ca4-47d0-9a77-17b0ce9b8ae7.rna_seq.augmented_star_gene_counts.tsv	11bcef36ba61bd2bf27d9c24b968c510	4264851	validated
cebdaf8a-6798-4827-8b07-07c74cf7d4e1	cebdaf8a-6798-4827-8b07-07c74cf7d4e1/1cc37bd7-7f9c-4cb9-8e9f-90f0a7f8de08.wxs.aliquot_ensemble_masked.maf.gz	202a62331ce9ddda383be87a48afd2af	24003	validated
b883874a-5435-4fa9-af0d-42bf7056184c	b883874a-5435-4fa9-af0d-42bf7056184c/ca88b9f7-4be5-4972-9635-7e1e0daffd87.wxs.aliquot_ensemble_masked.maf.gz	4e88c70ea882efebd27c7af98f288d4a	12787	validated
14e8ffd2-f531-4120-87f8-82f33d934692	14e8ffd2-f531-4120-87f8-82f33d934692/cab1757b-8756-4c73-81d9-8d3d390cbeda.wxs.aliquot_ensemble_masked.maf.gz	747665d8189664c809255ff948955cd6	83098	validated
854db6d2-83a0-4c8a-9223-d955b6390f9f	854db6d2-83a0-4c8a-9223-d955b6390f9f/c93bff7d-fd6e-4ca5-b513-77c5b780e314.wxs.aliquot_ensemble_masked.maf.gz	13e2ecc42c4d6fa553892625973689d4	215078	validated
9f05891b-cb21-4eed-8029-6e1e3e0407df	9f05891b-cb21-4eed-8029-6e1e3e0407df/84ecfc5d-2c5e-4891-82d2-d984ad9d509b.wxs.aliquot_ensemble_masked.maf.gz	005dc5d6ef27790ea7ed301c9ce0149d	112030	validated
902cb049-bebf-4684-8002-eaf909b26323	902cb049-bebf-4684-8002-eaf909b26323/3c2fc414-420c-4190-941e-26a14a62cfc2.wxs.aliquot_ensemble_masked.maf.gz	0ef6b44a88b73dc5479df17f30b4a863	31225	validated
c3cc60c0-f902-4da8-b5fe-282004a710b0	c3cc60c0-f902-4da8-b5fe-282004a710b0/2df6bd0b-430b-4804-a673-9439102f66bd.wxs.aliquot_ensemble_masked.maf.gz	3f410d8b58ce1dde108481ff009a96bf	54581	validated
22bafb55-4327-4fbc-8443-0587fb49d8fd	22bafb55-4327-4fbc-8443-0587fb49d8fd/c534284e-9bde-42ff-87c3-effe204a4030.wxs.aliquot_ensemble_masked.maf.gz	bd4d49a2350c2f61ef48c1a577545cec	11836	validated
d7718619-286f-47ec-9b8c-430fb1a01383	d7718619-286f-47ec-9b8c-430fb1a01383/18aded85-5a36-47dd-b6aa-04161318df0c.wxs.aliquot_ensemble_masked.maf.gz	f6f44dbd4886a882ceb63ae077ab51ce	673801	validated
a617ea8d-9067-47d2-bea1-e6bcd10659b8	a617ea8d-9067-47d2-bea1-e6bcd10659b8/591a8236-b11b-46c4-99d8-eb142dfbf6c0.wxs.aliquot_ensemble_masked.maf.gz	003ca2acc7090d2ea5786dd1abe8d109	11933	validated
4b20d50c-f569-4703-93ec-584c267e3fdf	4b20d50c-f569-4703-93ec-584c267e3fdf/0ef89e1c-653a-4be0-a6a3-b427f2dd2d00.wxs.aliquot_ensemble_masked.maf.gz	77acb3d5dd96431fecb52984038bc01b	40923	validated
835e9665-96ad-4f39-91cd-f996d122bf6a	835e9665-96ad-4f39-91cd-f996d122bf6a/b84c03bf-8875-4810-afc9-efb787e1d277.wxs.aliquot_ensemble_masked.maf.gz	a974ff6cdf6f321fc443c9576935c6ca	163059	validated
2261346f-f46d-4137-8739-a2b97855b1b3	2261346f-f46d-4137-8739-a2b97855b1b3/79ca68ff-75d8-4ccd-908a-15fe74d2d217.wxs.aliquot_ensemble_masked.maf.gz	fb5df2463786fc8f700cb4840f0cdd50	246140	validated
f835c7f5-8be9-4a5d-a07d-df568a883dac	f835c7f5-8be9-4a5d-a07d-df568a883dac/0ced268a-0c3c-4204-bf7b-d6ed35fb9423.wxs.aliquot_ensemble_masked.maf.gz	382ff596ffc4b32751b08ec1c39c5274	61156	validated
19524185-3ec6-4956-996a-c88422958a73	19524185-3ec6-4956-996a-c88422958a73/6f3ed15f-ea3a-4f62-b5dd-4d9af15beec9.wxs.aliquot_ensemble_masked.maf.gz	a9a0b1577b68d5aeb9b1bbdada3a0a01	80503	validated
d8a4a3fa-c99f-4e5f-aea7-98d4d6791bd0	d8a4a3fa-c99f-4e5f-aea7-98d4d6791bd0/cf8a9954-172b-4c31-8dbd-068a01d1e7f5.wxs.aliquot_ensemble_masked.maf.gz	9c8efaf6f1b7867777bc9d34a9d3a2ee	19709	validated
05ac6fda-3c72-44c9-99c0-2b466ef1c2ab	05ac6fda-3c72-44c9-99c0-2b466ef1c2ab/bad7aa24-1d36-4d5e-8766-34578be3d624.wxs.aliquot_ensemble_masked.maf.gz	75dea1cccef7e79c55046979cc4c1d84	167164	validated
cc56a73a-86b6-4289-9f1f-c4f86f3e9870	cc56a73a-86b6-4289-9f1f-c4f86f3e9870/80d84e51-81ac-4eee-b33f-9aec47ac3ab8.wxs.aliquot_ensemble_masked.maf.gz	5a2871ecfb9b827ab1b30a36e8a095c2	53362	validated
7c1ee4b7-387a-4b4a-9e2f-bfe892cf5d70	7c1ee4b7-387a-4b4a-9e2f-bfe892cf5d70/f8fd0d06-afd3-4149-90f0-ea91710dc914.wxs.aliquot_ensemble_masked.maf.gz	9609b87e34960e0a1baab2e3d1d85d15	171341	validated
8416388e-8a30-441d-b14b-bfcec4daf78a	8416388e-8a30-441d-b14b-bfcec4daf78a/455d27a7-9bca-4f47-86ce-38afccfe9ab5.wxs.aliquot_ensemble_masked.maf.gz	0b183da7bdeb5e6d1b30c4ca7f8ed24f	43028	validated
fd356323-7ae6-4429-a8ea-a5572c44301c	fd356323-7ae6-4429-a8ea-a5572c44301c/9b4ad7cb-594a-4876-b218-e4303162246f.wxs.aliquot_ensemble_masked.maf.gz	706e5ccafd07ddbc91a599b420649126	30894	validated
73a2cb7b-27e6-4f65-94da-9c835ebf0921	73a2cb7b-27e6-4f65-94da-9c835ebf0921/78a71c8d-9b98-41b1-a206-3123f7cdddd7.wxs.aliquot_ensemble_masked.maf.gz	a02c6e1b26217dd90d77ffa2545207aa	159727	validated
eee02b4a-375e-4947-b2f1-b0f48f95423b	eee02b4a-375e-4947-b2f1-b0f48f95423b/25e5d1ef-c0e7-43c7-b4b1-dc1db7d06ed3.wxs.aliquot_ensemble_masked.maf.gz	10263ebd2e9ff45eff9839244ec38800	161183	validated
01e89769-e754-4eca-a5a3-b1b72ac4953f	01e89769-e754-4eca-a5a3-b1b72ac4953f/751f6ac7-2f2a-4300-9ba4-87a92920d8bb.wxs.aliquot_ensemble_masked.maf.gz	1b7474fecd330ee44bc3081c97dfa3e1	197646	validated
b21a13b1-96e6-4ba0-b2a4-1e0b5d9faccc	b21a13b1-96e6-4ba0-b2a4-1e0b5d9faccc/d3ef5781-b308-4b21-b2ce-d137612b4279.wxs.aliquot_ensemble_masked.maf.gz	066abd7209f415c7cc4bee42104c12f2	67717	validated
acd92446-98f7-4df5-9709-0432b54209e3	acd92446-98f7-4df5-9709-0432b54209e3/5619e5ba-f527-4b34-915c-3244dc8c268b.wxs.aliquot_ensemble_masked.maf.gz	2ef0b5fe3dbcee01d9cd18edc355c7c9	92798	validated
c28969c9-7e3a-4f87-aee0-83eadf2b8edd	c28969c9-7e3a-4f87-aee0-83eadf2b8edd/e2d27836-615b-4573-ad60-5ff03edef8b5.wxs.aliquot_ensemble_masked.maf.gz	ad0d9d32228ae28bbc0a3ca2becf1dee	89332	validated
ad708c2d-e1b7-4e08-be32-b71c26310c41	ad708c2d-e1b7-4e08-be32-b71c26310c41/3cfdf0dc-e83a-4001-87d6-89d570936fcc.wxs.aliquot_ensemble_masked.maf.gz	9f1c60a648cf8483e4a5a3de7d026d67	581208	validated
fc5acadd-ea8f-4e82-ab61-fb990945d07b	fc5acadd-ea8f-4e82-ab61-fb990945d07b/dfec7687-58d5-4ed0-951e-d75ac11b52fe.wxs.aliquot_ensemble_masked.maf.gz	5b195042a6063d50657f1e8efbd8a15e	27230	validated
d0aef9a8-1d05-40c0-8225-e8ea61e5f8d3	d0aef9a8-1d05-40c0-8225-e8ea61e5f8d3/5b04d9eb-98b0-4aff-8168-53a6b31bd9c5.wxs.aliquot_ensemble_masked.maf.gz	6947a8f1f6c471b953bd99ea0ac24b27	111166	validated
f1bb87b4-6856-4c85-801d-7faa0de441fd	f1bb87b4-6856-4c85-801d-7faa0de441fd/110338c2-7ea1-490f-b8ea-a2d33c61d5a8.wxs.aliquot_ensemble_masked.maf.gz	feb20a45dc71f3dc3ea71ea3630f1bef	24918	validated
3c35a4b3-744d-45a4-a95a-6369e88e9d98	3c35a4b3-744d-45a4-a95a-6369e88e9d98/85778361-3032-4076-9fd5-5cdee32285bc.wxs.aliquot_ensemble_masked.maf.gz	f8e2229a5ce1cf92046fb2de845b93e5	29503	validated
06ce81ad-a9fd-4f9c-9c7e-1ddbd8ec9d29	06ce81ad-a9fd-4f9c-9c7e-1ddbd8ec9d29/c07a24a8-cdb2-4ae2-af2c-33848f15159f.wxs.aliquot_ensemble_masked.maf.gz	fd9228e492468a876dbca6ce705f3978	159106	validated
710cf1c6-2f90-4e98-a60d-721f72624425	710cf1c6-2f90-4e98-a60d-721f72624425/7e1126a7-3efb-45a7-b7c3-ccaea5687c70.wxs.aliquot_ensemble_masked.maf.gz	fa72fdedce7a7756a98b5d56c539ebe1	172141	validated
fcb7d2b1-add0-4e0c-8b76-db00bab3bd18	fcb7d2b1-add0-4e0c-8b76-db00bab3bd18/73608a3f-2456-4d89-a9d0-38bfbd8e0393.wxs.aliquot_ensemble_masked.maf.gz	423b54537b87c0e269afbe67133c0698	260407	validated
6a20cd8d-24b7-43cc-930e-06c6c7c7fb59	6a20cd8d-24b7-43cc-930e-06c6c7c7fb59/77c1ae1d-5940-46c6-b186-9b09b5a30058.wxs.aliquot_ensemble_masked.maf.gz	2ea2ffb3b68c386c835360a5fe6e6328	77190	validated
b7950351-3e23-423f-b59d-4a3a0d411fa9	b7950351-3e23-423f-b59d-4a3a0d411fa9/55899746-38e3-4a9c-87c2-dac4de6b693e.wxs.aliquot_ensemble_masked.maf.gz	a3cf421c328fe76f00ca5b345a58e832	181446	validated
06dbacda-e119-4e05-b65a-799d89dd1758	06dbacda-e119-4e05-b65a-799d89dd1758/c7aaf657-5f86-4959-9c6e-8d588646f532.wxs.aliquot_ensemble_masked.maf.gz	5b6f0440b84763680ce1b6cc40929d14	26734	validated
3acb8ab8-4863-4b12-a02c-4e4ef7e38f84	3acb8ab8-4863-4b12-a02c-4e4ef7e38f84/cdd8cd2b-bd1f-402f-aab5-9e844d1afb1b.wxs.aliquot_ensemble_masked.maf.gz	8f759092b041e9cbe18db4ab80ba47ba	93362	validated
71379a24-2b0a-4898-8f23-a773d1809cfc	71379a24-2b0a-4898-8f23-a773d1809cfc/6ccf6b28-a355-4fe5-b8f6-8f510381a6f4.wxs.aliquot_ensemble_masked.maf.gz	a0741d4eef1eeeb5aa36aca5085b2985	309733	validated
44a776b7-0eb2-463c-ab1d-80c654278f56	44a776b7-0eb2-463c-ab1d-80c654278f56/e6954da3-287b-4a5f-b4de-e690fb8ed425.wxs.aliquot_ensemble_masked.maf.gz	983bbd30e5e0dec61181fb0285c9a394	502236	validated
7c66bb58-dc9f-4682-815d-d253f23a0283	7c66bb58-dc9f-4682-815d-d253f23a0283/6afd19e1-f1cd-436a-ab7d-2b622d3d0e25.wxs.aliquot_ensemble_masked.maf.gz	e2da81d71adfa62c5c3856b9e13b22ba	223624	validated
63b1b642-8519-454d-b81b-5a2ce519e96b	63b1b642-8519-454d-b81b-5a2ce519e96b/3402b3fd-ce3d-4f5c-9fcd-c5670efacf4c.wxs.aliquot_ensemble_masked.maf.gz	25a7b457cb99fcfb1edccf4b30f6524a	31417	validated
adf60d7b-0e7c-464f-898f-bb87faee018b	adf60d7b-0e7c-464f-898f-bb87faee018b/451da261-1f93-4fa1-829e-9282bbc6e98a.wxs.aliquot_ensemble_masked.maf.gz	f9b1938c43282a4634e30091c5eec259	44611	validated
bc8d0e74-296a-4e60-becd-fc5b67e2d0b6	bc8d0e74-296a-4e60-becd-fc5b67e2d0b6/5a0f7171-ee07-4a43-b7a5-60f14584ffe1.wxs.aliquot_ensemble_masked.maf.gz	5b26d86a60fc833d4f9f2124bb7d2870	95453	validated
25f0bd27-2eda-447f-bd38-3752780bbf06	25f0bd27-2eda-447f-bd38-3752780bbf06/96355b5c-9ac0-4b1e-ac66-41e145f4778e.wxs.aliquot_ensemble_masked.maf.gz	a198778434add6c1c1eb9073c027be13	57900	validated
fbee4520-dde8-431b-8e7d-62ea26097dd7	fbee4520-dde8-431b-8e7d-62ea26097dd7/ec6ebe80-e3ba-4fa2-8ec6-dbe6401125e1.wxs.aliquot_ensemble_masked.maf.gz	88b1a8328a43b81f50d6c27ff6a64ace	20731	validated
b5437fa8-d470-4b69-b53e-c3c187b3a79e	b5437fa8-d470-4b69-b53e-c3c187b3a79e/5af9475d-ad77-4393-a262-06fb775d6c01.wxs.aliquot_ensemble_masked.maf.gz	831279901ee8e167882a575e82d1856c	12602	validated
c637fff5-ea5c-4339-948a-269ff75d1899	c637fff5-ea5c-4339-948a-269ff75d1899/211adb3c-94b0-4103-87ef-26a3e2b047ef.wxs.aliquot_ensemble_masked.maf.gz	8ee7f924c56a60b1ee17f14ab5142879	4620	validated
0e9ceaa9-c20f-45a1-a55e-7ef515c0b15d	0e9ceaa9-c20f-45a1-a55e-7ef515c0b15d/15daffdc-dd31-4527-abc8-0e62168e0ebd.wxs.aliquot_ensemble_masked.maf.gz	8c6606ce577a16baa1a12fe0b583fd52	74206	validated
3d6ba830-9507-4f57-b549-171e1b7019be	3d6ba830-9507-4f57-b549-171e1b7019be/332e9129-de4d-4556-aed5-6d933a6f01a0.wxs.aliquot_ensemble_masked.maf.gz	1e251cb41d4775e095d51c3e6d8b567f	17202	validated
d5b4b475-d12a-4c25-a245-3cf01322d0d5	d5b4b475-d12a-4c25-a245-3cf01322d0d5/420b9db4-1a87-4c4c-be01-3b47ffd9be39.wxs.aliquot_ensemble_masked.maf.gz	2f4a2cfaad62e000bbcdf8828d5e4062	411246	validated
bc0056c0-4e36-45ed-9c78-20aa0a0dba7b	bc0056c0-4e36-45ed-9c78-20aa0a0dba7b/782952ed-acef-475f-b35c-79f1a393c370.wxs.aliquot_ensemble_masked.maf.gz	c3cd3c60e40aebd69d03e8ef0dd036b3	61840	validated
683b789b-dd99-4358-abb1-d345ddaf7cbb	683b789b-dd99-4358-abb1-d345ddaf7cbb/1ca71ae5-bad9-4142-b00e-d9f74250bb62.wxs.aliquot_ensemble_masked.maf.gz	b8965bfc368b521ec8e792e1d0b02eb2	12010	validated
b46d0c18-28dc-42fc-a599-04cfc4ac247a	b46d0c18-28dc-42fc-a599-04cfc4ac247a/c879bb59-2ee5-416b-ae16-95e8efd30d34.wxs.aliquot_ensemble_masked.maf.gz	35ae6672295cdd9951e02f301ac6cec5	98996	validated
c85e7461-3613-4c69-bf55-aa8e8fe191ad	c85e7461-3613-4c69-bf55-aa8e8fe191ad/ae8bbb73-9bc2-4347-a7f5-8e57de1668ef.wxs.aliquot_ensemble_masked.maf.gz	c57e087824663c6e8aadfc93af878d0f	53599	validated
2e9b12d1-3446-400a-ba0e-4491167c75a9	2e9b12d1-3446-400a-ba0e-4491167c75a9/f67a0e57-d1da-429d-a65a-7ddf226727ca.wxs.aliquot_ensemble_masked.maf.gz	27a9a3d71c3a555570d56b7755e95e0c	21159	validated
a97a7f5f-1cfb-475e-93f3-aef0583da7ea	a97a7f5f-1cfb-475e-93f3-aef0583da7ea/bc6315e3-b3cf-4474-8335-cb98e500833e.wxs.aliquot_ensemble_masked.maf.gz	b63e7dd7fdfd978ff5d425d0d6df8906	61383	validated
184ad1e4-efa0-4528-a18f-4b96e0be51e3	184ad1e4-efa0-4528-a18f-4b96e0be51e3/ef9b37f3-5d66-4e92-83e1-33189555f805.wxs.aliquot_ensemble_masked.maf.gz	6e77938f202d2ebc5af6e1b783151ef9	31010	validated
c05b85da-cbbf-4bd5-a253-449272fd61a8	c05b85da-cbbf-4bd5-a253-449272fd61a8/d1a3419b-b929-4247-83a1-afd68a3a233e.wxs.aliquot_ensemble_masked.maf.gz	544928af53435514355070433b144231	26224	validated
132cd160-b702-47f4-a6a7-6e9c02c26586	132cd160-b702-47f4-a6a7-6e9c02c26586/7a55ad7e-8bb0-4260-9eb9-1f12ae28e24c.wxs.aliquot_ensemble_masked.maf.gz	7733676bff17bc50369f6a820a8b1f4b	243449	validated
0ab3b1d5-6990-4918-9cfb-77e3a749d199	0ab3b1d5-6990-4918-9cfb-77e3a749d199/93ebfbac-d457-41f8-9fa1-1b65c4589fc8.wxs.aliquot_ensemble_masked.maf.gz	85da1c4a5b3a54ad8c0d3f93b7cedbbe	88604	validated
92b4ef29-b45a-4ec4-9251-8d6fb32cde90	92b4ef29-b45a-4ec4-9251-8d6fb32cde90/fddbde25-7d5c-496f-8f62-985dbda7e0fe.rna_seq.augmented_star_gene_counts.tsv	0a3deb502b834cbbf47befc5c9771035	4232546	validated
56ee7c04-78c2-4484-bbff-7bca5056a4e3	56ee7c04-78c2-4484-bbff-7bca5056a4e3/2f2bb436-47e8-4f0e-840f-13073e79be16.wxs.aliquot_ensemble_masked.maf.gz	11b59259b449ad16e271fa61967470c7	24983	validated
28689bdd-855b-43f4-b8da-fc625b8321a9	28689bdd-855b-43f4-b8da-fc625b8321a9/567aae04-131f-4f4f-9c0c-080c0971d931.wxs.aliquot_ensemble_masked.maf.gz	a87b3f6ed614f53eb9433f83d37eedef	44497	validated
050b0844-ba9b-4257-8f83-f68f054f67ab	050b0844-ba9b-4257-8f83-f68f054f67ab/4f0437f4-be61-4881-8f74-fe88e4cc4ed3.wxs.aliquot_ensemble_masked.maf.gz	efa6abdb51ae29a5e60d05e96f1baba1	23494	validated
fef0254b-58ac-4c65-b83b-d862beb6ce47	fef0254b-58ac-4c65-b83b-d862beb6ce47/31d384da-0ab2-4dd8-ac9e-cf5173df8a7a.wxs.aliquot_ensemble_masked.maf.gz	5d709c726bd8a916ca4c6a88b8dbf1b9	55532	validated
70684d97-4512-4674-ae09-1854b97f7923	70684d97-4512-4674-ae09-1854b97f7923/a333057b-c1ad-4963-96b8-3652204c3dbc.wxs.aliquot_ensemble_masked.maf.gz	3efbcba5cdc7de8fd94e4fe86f90459e	22898	validated
826ebf4e-af4e-426f-a779-e69d366a104c	826ebf4e-af4e-426f-a779-e69d366a104c/14f8f26a-727c-44dc-8f37-f5d1d4378e04.wxs.aliquot_ensemble_masked.maf.gz	67b1d92ac1b96c1b4c6b07ab5fb2b432	2272	validated
f1a6c1a4-c8f9-4ed6-9df0-85e7d5c2eadf	f1a6c1a4-c8f9-4ed6-9df0-85e7d5c2eadf/111dbfb4-baf4-49f8-be22-f7ff338167fe.wxs.aliquot_ensemble_masked.maf.gz	2bfa6eb532fd46ee6fac66e69f23f059	301555	validated
878e541b-61a0-443f-8921-78d76525f72c	878e541b-61a0-443f-8921-78d76525f72c/9777e902-9957-4186-b9f5-a710e40cd1b9.wxs.aliquot_ensemble_masked.maf.gz	548ca780a4133a0e5d0d4a716163af3d	193957	validated
249f9c24-28fb-466e-ac78-7e66d16029d4	249f9c24-28fb-466e-ac78-7e66d16029d4/ada875f7-1ad8-4aac-9199-254484a934b4.wxs.aliquot_ensemble_masked.maf.gz	7f7f95da746a9160ccddec599ea4d370	131618	validated
42976f01-b92f-4136-b17f-17ab049bebab	42976f01-b92f-4136-b17f-17ab049bebab/52aa7cf8-590e-4207-ac94-4d9b4408a877.wxs.aliquot_ensemble_masked.maf.gz	a195c6ca193b54522cfde5211d601780	52912	validated
6393acee-06cd-479b-98aa-fd1e7e6bf5f5	6393acee-06cd-479b-98aa-fd1e7e6bf5f5/789062bc-54e7-413f-84b2-29e5c58c9adf.wxs.aliquot_ensemble_masked.maf.gz	2d9b51b6ea6cf7d3be4cda8a630814fc	67504	validated
c79162f6-be6e-46b1-aca7-438423fed6c3	c79162f6-be6e-46b1-aca7-438423fed6c3/98f9eaa2-866f-4223-ad25-f93020214b4e.rna_seq.augmented_star_gene_counts.tsv	b9122a3fac42973365eb6bef6b19a98f	4250133	validated
fcf33ad4-4fb7-4b0b-ad48-b195a9e5181f	fcf33ad4-4fb7-4b0b-ad48-b195a9e5181f/8ed57f1a-714d-480e-820f-ed34c701e1bf.wxs.aliquot_ensemble_masked.maf.gz	ba867078df3907b79484c9dbd8787efa	198839	validated
fbf508aa-eddc-4680-b831-ba8724e6dfff	fbf508aa-eddc-4680-b831-ba8724e6dfff/5b0b7840-ba24-4aab-bbaf-a26e6ef0b993.wxs.aliquot_ensemble_masked.maf.gz	d9c616ac78f30783841715f94317b71f	11558	validated
8f6f8bf0-995b-4ce4-8700-aa120fb0043f	8f6f8bf0-995b-4ce4-8700-aa120fb0043f/93f9639e-1efb-4f57-896e-c0bfff84982e.wxs.aliquot_ensemble_masked.maf.gz	06ee62b9c5e766e5a0274f1dce81914c	96553	validated
d2403fa7-e05e-4622-aa92-8d4da98e3dc0	d2403fa7-e05e-4622-aa92-8d4da98e3dc0/79c5f4d6-a845-4b38-a0e0-f356a19e58ee.wxs.aliquot_ensemble_masked.maf.gz	719e91538b1ebaf79e565a9739d92470	61026	validated
74d1cc4f-9efa-4e3c-b6f4-8ba5808dc022	74d1cc4f-9efa-4e3c-b6f4-8ba5808dc022/49a8516e-b2a5-4ed9-8994-95f72b1263e4.wxs.aliquot_ensemble_masked.maf.gz	7d018e1bcc39ef81a9eb55ceb0007ed2	147467	validated
